file_name,file_id,file_url,parent_folder_name,parent_folder_id,mime_type,created,modified,size_bytes,owner,project,sub_topic,type,status,summary_50w,linked_projects,value_score,action,enrichment_status
2026-03-29 - Промпт для Reels,1u2SbPD4Zx2KVxZlic0x0p-QazVGXt5fU7mEFxJ6o1s4,https://docs.google.com/document/d/1u2SbPD4Zx2KVxZlic0x0p-QazVGXt5fU7mEFxJ6o1s4/edit?usp=drivesdk,Reels,1MSVJI6ep_pCwZjrN572IYDF7IMOwStMW,application/vnd.google-apps.document,2026-03-29T19:07:13.474Z,2026-03-29T19:07:14.794Z,3192,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
2026-03-27 - Промпт для Carusel,1YcWXHfY8lwujlGwWpjZJJbY0T5c8LNGLgyQEdY-9hEU,https://docs.google.com/document/d/1YcWXHfY8lwujlGwWpjZJJbY0T5c8LNGLgyQEdY-9hEU/edit?usp=drivesdk,Carusel,1d_LGtS4FioqFyWs1KVsuiZGAw32nKIUJ,application/vnd.google-apps.document,2026-03-27T08:49:14.306Z,2026-03-27T08:49:15.171Z,4299,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
2026-03-27 - Промпт для Stories,1ewgzTNcxmAzQEOBEBEMY78EH-hPvgdGm0hfXdkdoqbo,https://docs.google.com/document/d/1ewgzTNcxmAzQEOBEBEMY78EH-hPvgdGm0hfXdkdoqbo/edit?usp=drivesdk,Stories,1FBglhSef88MlKkjLMPY763-c2p5rOR1t,application/vnd.google-apps.document,2026-03-27T08:48:09.320Z,2026-03-27T08:48:10.238Z,3425,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
2026-03-27 - Промпт для Reels,1kbbpFc1_wjPcFm8f2aLX1lYUj6yINY3JJ9SWaIcd3p8,https://docs.google.com/document/d/1kbbpFc1_wjPcFm8f2aLX1lYUj6yINY3JJ9SWaIcd3p8/edit?usp=drivesdk,Reels,1jj8ko4HKmFvZfgrPg4u_XFRz7Ezp8ah0,application/vnd.google-apps.document,2026-03-27T08:46:54.419Z,2026-03-27T08:46:55.365Z,3773,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
2026-03-23 - Промпт для Carusel,1AWAo87z8BC3U7ONViR97lBVzptZiMqvS8UY1Qga9gBM,https://docs.google.com/document/d/1AWAo87z8BC3U7ONViR97lBVzptZiMqvS8UY1Qga9gBM/edit?usp=drivesdk,Carusel,1Vr9A2G7Cxi0pJZsTebZ_emndP-PRa1oN,application/vnd.google-apps.document,2026-03-23T12:19:01.956Z,2026-03-23T12:19:02.916Z,4055,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
2026-03-23 - Промпт для Stories,13tLpNiuve1ExCKJRDmHZiN8DlXI-qk43xNuHt_Pgbts,https://docs.google.com/document/d/13tLpNiuve1ExCKJRDmHZiN8DlXI-qk43xNuHt_Pgbts/edit?usp=drivesdk,Stories,1lcvcviw1TNKW7om8vaENTiptwuoL0J3v,application/vnd.google-apps.document,2026-03-23T12:18:01.620Z,2026-03-23T12:18:02.246Z,3016,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
2026-03-23 - Промпт для Reels,12KABPMZQRCyy15C8VFclGpNzWFrNNjNYp1KeGai34To,https://docs.google.com/document/d/12KABPMZQRCyy15C8VFclGpNzWFrNNjNYp1KeGai34To/edit?usp=drivesdk,Reels,1eox4Nie1jPKHgTGyrGUMyRv_UfbhDaJN,application/vnd.google-apps.document,2026-03-23T12:16:52.170Z,2026-03-23T12:16:53.259Z,3853,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
2026-03-21 - Промпт для Carusel,1Aj1kzrlJz8uKuFZN8RORdne3uhiuj1mJ7SMhnQJ9LCw,https://docs.google.com/document/d/1Aj1kzrlJz8uKuFZN8RORdne3uhiuj1mJ7SMhnQJ9LCw/edit?usp=drivesdk,Carusel,1WzRiTdFxE1e0ieofUI_1BV5ntyS0WKSu,application/vnd.google-apps.document,2026-03-21T07:57:21.451Z,2026-03-21T07:57:22.277Z,4520,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
2026-03-21 - Промпт для Stories,1PqiXS6XD8Au_5tJ5sAv_6ezW4bhx6wcu16jiy6DRBBo,https://docs.google.com/document/d/1PqiXS6XD8Au_5tJ5sAv_6ezW4bhx6wcu16jiy6DRBBo/edit?usp=drivesdk,Stories,1-x3sjsK71hsUqb7qy3QDCSehguDxPC8i,application/vnd.google-apps.document,2026-03-21T07:56:28.868Z,2026-03-21T07:56:29.944Z,2477,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
2026-03-21 - Промпт для Reels,1swl6p8JRqiTb-phvu2TqrOgOvZuKX6xxzDs2fSp_K6E,https://docs.google.com/document/d/1swl6p8JRqiTb-phvu2TqrOgOvZuKX6xxzDs2fSp_K6E/edit?usp=drivesdk,Reels,1-tNIZPdHzK8RVl_QEXptBWFB3x5salt-,application/vnd.google-apps.document,2026-03-21T07:55:12.485Z,2026-03-21T07:55:13.576Z,3580,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
2026-03-20 - Промпт для Carusel,1gTselGsOwATCdmJ8zwObu3g8UUVPCFLnihNVfiQcLdY,https://docs.google.com/document/d/1gTselGsOwATCdmJ8zwObu3g8UUVPCFLnihNVfiQcLdY/edit?usp=drivesdk,Carusel,1_3vuVIuWi7JNrA5FkzwMgfyDCV-2Ae0H,application/vnd.google-apps.document,2026-03-20T07:47:10.007Z,2026-03-20T07:47:11.051Z,4768,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
2026-03-20 - Промпт для Stories,1RgmWFt9UlC9F8do99CBHQre2npmdAgEwzfmUQIQuCi8,https://docs.google.com/document/d/1RgmWFt9UlC9F8do99CBHQre2npmdAgEwzfmUQIQuCi8/edit?usp=drivesdk,Stories,1TkToTX21Rw6sOIFL_RLYAMUvI95s_kZv,application/vnd.google-apps.document,2026-03-20T07:46:21.270Z,2026-03-20T07:46:22.117Z,2779,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
2026-03-20 - Промпт для Reels,1-TCa_zx6uluhe-auypUXqm-yM68DZyomuzcSQAtWgVc,https://docs.google.com/document/d/1-TCa_zx6uluhe-auypUXqm-yM68DZyomuzcSQAtWgVc/edit?usp=drivesdk,Reels,1C-QeZFd02k5y0rmT9aC4w-aPdsXoIW1G,application/vnd.google-apps.document,2026-03-20T07:45:53.093Z,2026-03-20T07:45:53.846Z,4195,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
Fiat.mp4,1_6pvHKmFUwclrGX-SFu3ccN3aZbrAOWu,https://drive.google.com/file/d/1_6pvHKmFUwclrGX-SFu3ccN3aZbrAOWu/view?usp=drivesdk,Не выпущены,1kljo1A2kI7Yiyc0N038nPJaZHP8CPKMO,video/mp4,2026-04-02T12:29:08.000Z,2026-04-02T12:29:08.000Z,49058733,dogecryptoco@gmail.com,Капитал-индекс,Невыпущенный медиа-файл,Видеофайл,,"Анализ медиа-файла 'Fiat.mp4' из папки 'Не выпущены', относящегося к индексу капитала Александра Тюрина. Файл является бинарным медиа-активом, потенциально связанным с одним из проектов, таких как Integra Motors Dubai, Axon Agency, Leaders Advocates, Maritime Wolf Advisory, Ювелирный дом Золотов, AvoInvestGroup, AVOuniverse, 100Trust, Контент-завод. Требует дальнейшего обзора для определения ценности и содержания.","Integra Motors Dubai, Axon Agency, Leaders Advocates, Maritime Wolf Advisory, Ювелирный дом Золотов, AvoInvestGroup, AVOuniverse, 100Trust, Контент-завод",3,REVIEW,AI_DONE
Engine heat.mp4,1JnYIoDhAo7aODsRrIZNE7C-HO545uXt8,https://drive.google.com/file/d/1JnYIoDhAo7aODsRrIZNE7C-HO545uXt8/view?usp=drivesdk,Не выпущены,1kljo1A2kI7Yiyc0N038nPJaZHP8CPKMO,video/mp4,2026-04-02T12:29:04.000Z,2026-04-02T12:29:04.000Z,42918694,dogecryptoco@gmail.com,Капитал-индекс,Невыпущенные медиа-материалы,Видеофайл,,"Видеофайл 'Engine heat.mp4' из папки 'Не выпущены', вероятно, связан с автомобильной тематикой или техническим контентом. Может быть частью рекламной кампании или обучающего материала для одного из проектов Александра Тюрина, особенно Integra Motors Dubai.","Integra Motors Dubai, Axon Agency, AVOuniverse",4,REVIEW,AI_DONE
5 reason oil.mp4,1BL2xUlPErKMRyx0C2IMjq3uQD32fWX-r,https://drive.google.com/file/d/1BL2xUlPErKMRyx0C2IMjq3uQD32fWX-r/view?usp=drivesdk,Не выпущены,1kljo1A2kI7Yiyc0N038nPJaZHP8CPKMO,video/mp4,2026-04-02T12:29:00.000Z,2026-04-02T12:29:00.000Z,56184579,dogecryptoco@gmail.com,AvoInvestGroup,Oil Market Analysis,Video,,"An unreleased video file titled '5 reason oil.mp4', likely containing an analysis of key factors influencing the oil market. This content is intended for insights related to Alexander Tyurin's capital index and investment strategies.","AvoInvestGroup, 100Trust",4,REVIEW,AI_DONE
3502145051876155576.mp4,1lI3BPK3dqM_4wBNOUYWTZzHU3Glin62V,https://drive.google.com/file/d/1lI3BPK3dqM_4wBNOUYWTZzHU3Glin62V/view?usp=drivesdk,Не выпущены,1kljo1A2kI7Yiyc0N038nPJaZHP8CPKMO,video/mp4,2026-04-02T12:28:58.000Z,2026-04-02T12:28:58.000Z,25780164,dogecryptoco@gmail.com,Капитал-индекс,Обзор проектов и активов,Видео,,"Невыпущенный видеофайл, предположительно содержащий обзор проектов и активов Александра Тюрина, связанных с его индексом капитала. Файл является медиа-контентом, требующим дальнейшего анализа для определения точного содержания.","Integra Motors Dubai, Axon Agency, Leaders Advocates, Maritime Wolf Advisory, Ювелирный дом Золотов, AvoInvestGroup, AVOuniverse, 100Trust, Контент-завод",4,REVIEW,AI_DONE
Профилактика Ready.mp4,1I094_zAd3KfTBsBd7Wa3YwroDXvfNOk_,https://drive.google.com/file/d/1I094_zAd3KfTBsBd7Wa3YwroDXvfNOk_/view?usp=drivesdk,Выпущены,1YwxtgmVn4vU1hiJGua0zr8rM4Ucbzhar,video/mp4,2026-04-02T12:28:16.000Z,2026-04-02T12:28:16.000Z,409098125,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
Water Coolant.mp4,1oVkt45Ukp9qPCBfwUKo74TZ3UaqPJjFx,https://drive.google.com/file/d/1oVkt45Ukp9qPCBfwUKo74TZ3UaqPJjFx/view?usp=drivesdk,Выпущены,1YwxtgmVn4vU1hiJGua0zr8rM4Ucbzhar,video/mp4,2026-04-02T12:28:10.000Z,2026-04-02T12:28:10.000Z,29612475,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
Road trip UAE.mp4,10XE-9Api4raNf56x4YMAKfBhFmSC9f9_,https://drive.google.com/file/d/10XE-9Api4raNf56x4YMAKfBhFmSC9f9_/view?usp=drivesdk,Выпущены,1YwxtgmVn4vU1hiJGua0zr8rM4Ucbzhar,video/mp4,2026-04-02T12:28:04.000Z,2026-04-02T12:28:04.000Z,52906833,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
Radiator Repair.mp4,1yxVgE8EvzFn9Uy1uPnHNmembrwYseb-t,https://drive.google.com/file/d/1yxVgE8EvzFn9Uy1uPnHNmembrwYseb-t/view?usp=drivesdk,Выпущены,1YwxtgmVn4vU1hiJGua0zr8rM4Ucbzhar,video/mp4,2026-04-02T12:28:00.000Z,2026-04-02T12:28:00.000Z,37716417,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
Non original radiator.mp4,1fLS6hme8oWHmKkm-9JHmwS7vd-2XfN9I,https://drive.google.com/file/d/1fLS6hme8oWHmKkm-9JHmwS7vd-2XfN9I/view?usp=drivesdk,Выпущены,1YwxtgmVn4vU1hiJGua0zr8rM4Ucbzhar,video/mp4,2026-04-02T12:27:56.000Z,2026-04-02T12:27:56.000Z,38665060,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
Integra Welcome.mp4,1PFKPa1htVxm5nlvn1-ikSNA6G2I8I68m,https://drive.google.com/file/d/1PFKPa1htVxm5nlvn1-ikSNA6G2I8I68m/view?usp=drivesdk,Выпущены,1YwxtgmVn4vU1hiJGua0zr8rM4Ucbzhar,video/mp4,2026-04-02T12:27:46.000Z,2026-04-02T12:27:46.000Z,109602078,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
INTEGRA function.mp4,16eTAoOPw-mmppyiTUytw75luDpYIptWN,https://drive.google.com/file/d/16eTAoOPw-mmppyiTUytw75luDpYIptWN/view?usp=drivesdk,Выпущены,1YwxtgmVn4vU1hiJGua0zr8rM4Ucbzhar,video/mp4,2026-04-02T12:27:30.000Z,2026-04-02T12:27:30.000Z,167778869,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
Dodge Challenger.mp4,1rDNU_2BOAPZCLZxwINx3Mp2bSx5s3iwu,https://drive.google.com/file/d/1rDNU_2BOAPZCLZxwINx3Mp2bSx5s3iwu/view?usp=drivesdk,Выпущены,1YwxtgmVn4vU1hiJGua0zr8rM4Ucbzhar,video/mp4,2026-04-02T12:27:16.000Z,2026-04-02T12:27:16.000Z,205374812,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
2026-03-19 - Промпт для Carusel,1Zx-0bx8nmi93Fi0PHr6rJytdVLOgTSUrFY3zvlseJwI,https://docs.google.com/document/d/1Zx-0bx8nmi93Fi0PHr6rJytdVLOgTSUrFY3zvlseJwI/edit?usp=drivesdk,Carusel,1LkgNFdq93wsaSeVvYXu07XrMyIc8QVT2,application/vnd.google-apps.document,2026-03-19T09:10:40.758Z,2026-03-19T09:10:42.151Z,4599,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
2026-03-19 - Промпт для Stories,1VtNVj59MA2h482gzYdVWmQ-q_0ZI8qNa0xPeuTUzqa0,https://docs.google.com/document/d/1VtNVj59MA2h482gzYdVWmQ-q_0ZI8qNa0xPeuTUzqa0/edit?usp=drivesdk,Stories,1p5U9PdwYfI2DGW_zeRVDFmTkJEWiTvQ1,application/vnd.google-apps.document,2026-03-19T09:10:14.275Z,2026-03-19T09:10:15.553Z,4026,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
2026-03-19 - Промпт для Reels,12svmF4iB5BowiMkCRTOM6kusp43vB1PWZRXUAYqOHa0,https://docs.google.com/document/d/12svmF4iB5BowiMkCRTOM6kusp43vB1PWZRXUAYqOHa0/edit?usp=drivesdk,Reels,1jGqvPmPFebEjqpOPy48EzJZ0jUfSU6tV,application/vnd.google-apps.document,2026-03-19T09:09:45.193Z,2026-03-19T11:07:56.666Z,1701,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
19032026(1).mp4,1CHCyPLIdVzZv9MD8CpKDTv8Gt0T1vt82,https://drive.google.com/file/d/1CHCyPLIdVzZv9MD8CpKDTv8Gt0T1vt82/view?usp=drivesdk,Reels,1jGqvPmPFebEjqpOPy48EzJZ0jUfSU6tV,video/mp4,2026-03-19T11:05:46.664Z,2026-03-18T08:09:02.000Z,19208999,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
19032026(1)-Обложка.jpg,1TFBrDc5ocJqNFZlogMqyubeRH-SelvE2,https://drive.google.com/file/d/1TFBrDc5ocJqNFZlogMqyubeRH-SelvE2/view?usp=drivesdk,Reels,1jGqvPmPFebEjqpOPy48EzJZ0jUfSU6tV,image/jpeg,2026-03-19T11:04:41.960Z,2026-03-18T08:08:51.000Z,269152,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
2026-03-18 - Промпт для Carusel,1nl0_45KP6t_oEdLKsq8f9eJwNGrIuNsUu6LYJG2LiYY,https://docs.google.com/document/d/1nl0_45KP6t_oEdLKsq8f9eJwNGrIuNsUu6LYJG2LiYY/edit?usp=drivesdk,Carusel,1DyI8SJrvg8s6HqjE3P0VoSqaf3BgACkq,application/vnd.google-apps.document,2026-03-18T17:28:04.004Z,2026-03-18T17:28:04.728Z,5320,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
2026-03-18 - Промпт для Stories,1XzOmy9LkBxJKBQdA3gt8TQ6rywS5QJ_XNEukBGYBCw4,https://docs.google.com/document/d/1XzOmy9LkBxJKBQdA3gt8TQ6rywS5QJ_XNEukBGYBCw4/edit?usp=drivesdk,Stories,1FSBBhQ87Sofm2CLd_R_XCDubKfVpr9Lf,application/vnd.google-apps.document,2026-03-18T17:27:37.185Z,2026-03-18T17:27:38.408Z,4735,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
2026-03-18 - Промпт для Reels,1gX2kOVgFYFtorSMqiZ31jK1lbgrHGf0o1PHz5z_wedc,https://docs.google.com/document/d/1gX2kOVgFYFtorSMqiZ31jK1lbgrHGf0o1PHz5z_wedc/edit?usp=drivesdk,Reels,1kCRnRPs07aOScftygkLrDOhEGs--Zpr9,application/vnd.google-apps.document,2026-03-18T17:27:12.449Z,2026-03-18T17:27:13.569Z,4734,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
18032026.mp4,1OI6JQF_GiUmZ6lvf_XCIkcbF41wASOVw,https://drive.google.com/file/d/1OI6JQF_GiUmZ6lvf_XCIkcbF41wASOVw/view?usp=drivesdk,Reels,1kCRnRPs07aOScftygkLrDOhEGs--Zpr9,video/mp4,2026-03-19T11:19:50.910Z,2026-03-18T06:38:24.509Z,19140627,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
18032026-Обложка.jpg,10JzdU8-T1gpGFLKoAKZtriDuWvvCI_nE,https://drive.google.com/file/d/10JzdU8-T1gpGFLKoAKZtriDuWvvCI_nE/view?usp=drivesdk,Reels,1kCRnRPs07aOScftygkLrDOhEGs--Zpr9,image/jpeg,2026-03-19T11:19:59.539Z,2026-03-18T06:38:13.598Z,147434,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
2026-03-27 - Промпт для Carusel,1YPTFwv1xFrWWJaNwRcHTywItqeOpda2ntunx9mGynmE,https://docs.google.com/document/d/1YPTFwv1xFrWWJaNwRcHTywItqeOpda2ntunx9mGynmE/edit?usp=drivesdk,Carusel,1C7Y2jdSOivykXHnRKjpxQ99ZrCcTaUUw,application/vnd.google-apps.document,2026-03-27T09:26:48.900Z,2026-03-27T09:26:49.865Z,6781,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
2026-03-27 - Промпт для Stories,1npLHb02XpS1bvhUjHIPdh5A3q62vT-xgFTsnh8AEJiY,https://docs.google.com/document/d/1npLHb02XpS1bvhUjHIPdh5A3q62vT-xgFTsnh8AEJiY/edit?usp=drivesdk,Stories,1p36W1fQZpTMTBx3dqOkzMbbGvF8XAUzH,application/vnd.google-apps.document,2026-03-27T09:25:13.466Z,2026-03-27T09:25:14.493Z,3507,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
2026-03-27 - Промпт для Reels,1Y5rqm9yI6_LLyK1Edyn8guU_qcTn5aEMMonDDkXcHF8,https://docs.google.com/document/d/1Y5rqm9yI6_LLyK1Edyn8guU_qcTn5aEMMonDDkXcHF8/edit?usp=drivesdk,Reels,1RSqH6fKNnyEgc4DuXf4RyXbvj9W_W5ds,application/vnd.google-apps.document,2026-03-27T09:24:35.748Z,2026-03-27T09:24:36.816Z,5035,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
2026-03-23 - Промпт для Carusel,1DqWmPGXdjooaWlwpFQqcD-D8pMf5vo-kqthXKdgD6Bc,https://docs.google.com/document/d/1DqWmPGXdjooaWlwpFQqcD-D8pMf5vo-kqthXKdgD6Bc/edit?usp=drivesdk,Carusel,1TM4A7nKrPxBrFTrii_UtEePvWogMVP0H,application/vnd.google-apps.document,2026-03-23T12:56:15.309Z,2026-03-23T12:56:16.233Z,5523,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
2026-03-23 - Промпт для Stories,1BDe-QDqXAVAmGv8j3jZihK91NW-wHIeJfK43uXC4xSs,https://docs.google.com/document/d/1BDe-QDqXAVAmGv8j3jZihK91NW-wHIeJfK43uXC4xSs/edit?usp=drivesdk,Stories,1a8Fri1rDqAclWE9Mu5KS_S7ZInP8n4BO,application/vnd.google-apps.document,2026-03-23T12:55:10.199Z,2026-03-23T12:55:10.829Z,4094,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
2026-03-23 - Промпт для Reels,1tOpTYNgd17IM1iu_h-62xq1YJQFzU7SvjwEL1uD-69c,https://docs.google.com/document/d/1tOpTYNgd17IM1iu_h-62xq1YJQFzU7SvjwEL1uD-69c/edit?usp=drivesdk,Reels,1J_97E3t7zNwfCGKFCLeqdT8zXxfvnWQy,application/vnd.google-apps.document,2026-03-23T12:53:52.507Z,2026-03-23T12:53:53.219Z,4488,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
2026-03-21 - Промпт для Carusel,186FfZvz7fyOSlHPtO8ubgBYqu70w1XC8jB1O7U2Pn6A,https://docs.google.com/document/d/186FfZvz7fyOSlHPtO8ubgBYqu70w1XC8jB1O7U2Pn6A/edit?usp=drivesdk,Carusel,1g-jxKyseZ0mndPR3wts-YHRT37WXenL2,application/vnd.google-apps.document,2026-03-21T08:33:39.726Z,2026-03-21T08:33:40.728Z,6329,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
2026-03-21 - Промпт для Stories,1Y4IAJxa0lP7codp9XaG2-iAe4h1jTrSEPzEppHWpLEo,https://docs.google.com/document/d/1Y4IAJxa0lP7codp9XaG2-iAe4h1jTrSEPzEppHWpLEo/edit?usp=drivesdk,Stories,1vtZbjP1wfkuVgrKIyJR0vc56RJd92vfn,application/vnd.google-apps.document,2026-03-21T08:32:45.735Z,2026-03-21T08:32:47.108Z,3402,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
2026-03-21 - Промпт для Reels,1I1gzvBG76Zd0XuJd0IIvVOsge7KwDjR635CCtA72fGc,https://docs.google.com/document/d/1I1gzvBG76Zd0XuJd0IIvVOsge7KwDjR635CCtA72fGc/edit?usp=drivesdk,Reels,1KZrUp9WJ9CrLK2gbmRlchHf8tLTkUbPp,application/vnd.google-apps.document,2026-03-21T08:32:22.479Z,2026-03-21T08:32:23.330Z,3571,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
2026-03-20 - Промпт для Carusel,1nznOClrAkPKyC0Z-yN2KulD7hFv53Hn-F0SNt-140OE,https://docs.google.com/document/d/1nznOClrAkPKyC0Z-yN2KulD7hFv53Hn-F0SNt-140OE/edit?usp=drivesdk,Carusel,1ftVCOKUJ1L0jCiQNLdSs6yUrG9XKNSb7,application/vnd.google-apps.document,2026-03-20T08:24:59.920Z,2026-03-20T08:25:01.603Z,4479,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
2026-03-20 - Промпт для Stories,1B9buWC77J6Ejx5gA5fT9x_3v1Yb--V230CSr0NabcEI,https://docs.google.com/document/d/1B9buWC77J6Ejx5gA5fT9x_3v1Yb--V230CSr0NabcEI/edit?usp=drivesdk,Stories,1gJTmP74vq83N8zA_CXWZHXm0SijjjAPT,application/vnd.google-apps.document,2026-03-20T08:23:38.312Z,2026-03-20T08:23:39.325Z,3604,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
2026-03-20 - Промпт для Reels,1Yb30hlJqqgRjWmfN8kE6WSv4v4gTStae8jxXIZeQhzo,https://docs.google.com/document/d/1Yb30hlJqqgRjWmfN8kE6WSv4v4gTStae8jxXIZeQhzo/edit?usp=drivesdk,Reels,1pbjt56oJA4xtpF3IIUo9AZeUES7TtrKX,application/vnd.google-apps.document,2026-03-20T08:22:44.757Z,2026-03-20T08:22:45.781Z,4021,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
2026-03-18 - Промпт для Reels,1A0ZlxV_m3wmDyVBEiuvn2r5-t4-ro_yxPW6CeLrI64A,https://docs.google.com/document/d/1A0ZlxV_m3wmDyVBEiuvn2r5-t4-ro_yxPW6CeLrI64A/edit?usp=drivesdk,Reels,1gLKzHwnL2_zK2w-oWHntAKl9ro7NXbqu,application/vnd.google-apps.document,2026-03-18T17:29:34.971Z,2026-03-18T17:29:35.761Z,4515,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
2026-03-29 - Промпт для Carusel,1kkucKthmluvBWznA6QEq5Fmfam0C7C7KFBrYN_DZLv0,https://docs.google.com/document/d/1kkucKthmluvBWznA6QEq5Fmfam0C7C7KFBrYN_DZLv0/edit?usp=drivesdk,Carusel,1xb4XZiuhEjeYVZZkHi7h2u3aYG2VSKG_,application/vnd.google-apps.document,2026-03-29T18:50:38.989Z,2026-03-29T18:50:39.797Z,5755,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
2026-03-29 - Промпт для Stories,13Y_q7HRTKzTKfSdIHb2dTPP6nWkPhB_fTMlP-8e3yZc,https://docs.google.com/document/d/13Y_q7HRTKzTKfSdIHb2dTPP6nWkPhB_fTMlP-8e3yZc/edit?usp=drivesdk,Stories,1zNavO29_a6aC-NAvePmLzOrXKgcYGxjG,application/vnd.google-apps.document,2026-03-29T18:49:20.101Z,2026-03-29T18:49:20.766Z,3377,dogecryptoco@gmail.com,Axon Agency,Контент-завод архив,Контент,,,,2,REVIEW,RULE_DONE
